,Primary voltage rating (kV),Secondary voltage rating (kV),kVA rating (kVA),%R,%X,Year,Month,Day,Hour,Current Value,Prev Node,Prev Time,Anomaly
5683,13.8,0.208,75,1.0,2.1,2017,8,25,20,2.0,3.3,2.08,0
5684,13.8,0.208,75,1.0,2.1,2017,8,25,21,0.0,3.254,2.0,1
5685,13.8,0.208,75,1.0,2.1,2017,8,25,22,3.68,3.417,0.0,0
5686,13.8,0.208,75,1.0,2.1,2017,8,25,23,2.2,3.313,3.68,0
5687,13.8,0.208,75,1.0,2.1,2017,8,26,0,2.44,3.133,2.2,0
5688,13.8,0.208,75,1.0,2.1,2017,8,26,1,1.96,3.002,2.44,0
5689,13.8,0.208,75,1.0,2.1,2017,8,26,2,4.24,3.202,1.96,2
5690,13.8,0.208,75,1.0,2.1,2017,8,26,3,2.16,3.019,4.24,0
5691,13.8,0.208,75,1.0,2.1,2017,8,26,4,2.16,3.089,2.16,0
5692,13.8,0.208,75,1.0,2.1,2017,8,26,5,2.4,2.99,2.16,0
5693,13.8,0.208,75,1.0,2.1,2017,8,26,6,1.84,2.65,2.4,0
5694,13.8,0.208,75,1.0,2.1,2017,8,26,7,3.64,2.879,1.84,0
5695,13.8,0.208,75,1.0,2.1,2017,8,26,8,0.0,3.656,3.64,1
5696,13.8,0.208,75,1.0,2.1,2017,8,26,9,4.2,3.451,0.0,0
5697,13.8,0.208,75,1.0,2.1,2017,8,26,10,4.84,4.007,4.2,0
5698,13.8,0.208,75,1.0,2.1,2017,8,26,11,4.04,3.907,4.84,0
5699,13.8,0.208,75,1.0,2.1,2017,8,26,12,1.44,4.109,4.04,0
5700,13.8,0.208,75,1.0,2.1,2017,8,26,13,1.32,3.464,1.44,0
5701,13.8,0.208,75,1.0,2.1,2017,8,26,14,1.6,3.423,1.32,0
5702,13.8,0.208,75,1.0,2.1,2017,8,26,15,2.0,3.992,1.6,0
5703,13.8,0.208,75,1.0,2.1,2017,8,26,16,1.4,5.878,2.0,0
5704,13.8,0.208,75,1.0,2.1,2017,8,26,17,1.6,2.964,1.4,0
5705,13.8,0.208,75,1.0,2.1,2017,8,26,18,0.0,3.633,1.6,1
5706,13.8,0.208,75,1.0,2.1,2017,8,26,19,1.64,4.202,0.0,0
5707,13.8,0.208,75,1.0,2.1,2017,8,26,20,2.12,4.381,1.64,0
5708,13.8,0.208,75,1.0,2.1,2017,8,26,21,2.52,3.426,2.12,0
5709,13.8,0.208,75,1.0,2.1,2017,8,26,22,2.12,3.577,2.52,0
5710,13.8,0.208,75,1.0,2.1,2017,8,26,23,2.0,3.241,2.12,0
5711,13.8,0.208,75,1.0,2.1,2017,8,27,0,4.0,3.153,2.0,2
5712,13.8,0.208,75,1.0,2.1,2017,8,27,1,0.0,3.379,4.0,1
5713,13.8,0.208,75,1.0,2.1,2017,8,27,2,2.6,3.538,0.0,0
5714,13.8,0.208,75,1.0,2.1,2017,8,27,3,2.08,3.153,2.6,0
5715,13.8,0.208,75,1.0,2.1,2017,8,27,4,2.0,3.132,2.08,0
5716,13.8,0.208,75,1.0,2.1,2017,8,27,5,1.96,4.084,2.0,0
5717,13.8,0.208,75,1.0,2.1,2017,8,27,6,1.76,5.403,1.96,0
5718,13.8,0.208,75,1.0,2.1,2017,8,27,7,1.88,2.536,1.76,0
5719,13.8,0.208,75,1.0,2.1,2017,8,27,8,1.4,4.159,1.88,0
5720,13.8,0.208,75,1.0,2.1,2017,8,27,9,3.28,4.27,1.4,2
5721,13.8,0.208,75,1.0,2.1,2017,8,27,10,2.4,3.962,3.28,0
5722,13.8,0.208,75,1.0,2.1,2017,8,27,11,2.96,3.992,2.4,2
5723,13.8,0.208,75,1.0,2.1,2017,8,27,12,1.44,4.093,2.96,0
5724,13.8,0.208,75,1.0,2.1,2017,8,27,13,2.2,5.124,1.44,0
5725,13.8,0.208,75,1.0,2.1,2017,8,27,14,1.68,3.92,2.2,0
5726,13.8,0.208,75,1.0,2.1,2017,8,27,15,1.64,3.009,1.68,0
5727,13.8,0.208,75,1.0,2.1,2017,8,27,16,0.0,3.151,1.64,1
5728,13.8,0.208,75,1.0,2.1,2017,8,27,17,3.2,3.036,0.0,2
5729,13.8,0.208,75,1.0,2.1,2017,8,27,18,0.0,3.479,3.2,1
5730,13.8,0.208,75,1.0,2.1,2017,8,27,19,1.88,3.282,0.0,0
5731,13.8,0.208,75,1.0,2.1,2017,8,27,20,1.92,3.402,1.88,0
5732,13.8,0.208,75,1.0,2.1,2017,8,27,21,0.0,3.247,1.92,1
5733,13.8,0.208,75,1.0,2.1,2017,8,27,22,2.0,3.018,0.0,0
5734,13.8,0.208,75,1.0,2.1,2017,8,27,23,1.96,3.002,2.0,0
5735,13.8,0.208,75,1.0,2.1,2017,8,28,0,2.12,3.294,1.96,0
5736,13.8,0.208,75,1.0,2.1,2017,8,28,1,2.56,3.077,2.12,0
5737,13.8,0.208,75,1.0,2.1,2017,8,28,2,2.08,2.987,2.56,0
5738,13.8,0.208,75,1.0,2.1,2017,8,28,3,2.08,3.166,2.08,0
5739,13.8,0.208,75,1.0,2.1,2017,8,28,4,1.92,3.157,2.08,0
5740,13.8,0.208,75,1.0,2.1,2017,8,28,5,2.04,3.001,1.92,0
5741,13.8,0.208,75,1.0,2.1,2017,8,28,6,4.8,7.107,2.04,0
5742,13.8,0.208,75,1.0,2.1,2017,8,28,7,12.28,23.292,4.8,0
5743,13.8,0.208,75,1.0,2.1,2017,8,28,8,32.24,23.567,12.28,2
5744,13.8,0.208,75,1.0,2.1,2017,8,28,9,14.64,23.996,32.24,0
5745,13.8,0.208,75,1.0,2.1,2017,8,28,10,15.08,23.282,14.64,0
5746,13.8,0.208,75,1.0,2.1,2017,8,28,11,14.48,26.142,15.08,0
5747,13.8,0.208,75,1.0,2.1,2017,8,28,12,13.8,23.067,14.48,0
5748,13.8,0.208,75,1.0,2.1,2017,8,28,13,14.08,24.918,13.8,0
5749,13.8,0.208,75,1.0,2.1,2017,8,28,14,13.76,25.138,14.08,0
5750,13.8,0.208,75,1.0,2.1,2017,8,28,15,13.6,24.308,13.76,0
5751,13.8,0.208,75,1.0,2.1,2017,8,28,16,14.16,24.571,13.6,0
5752,13.8,0.208,75,1.0,2.1,2017,8,28,17,13.56,3.807,14.16,0
5753,13.8,0.208,75,1.0,2.1,2017,8,28,18,6.36,4.809,13.56,0
5754,13.8,0.208,75,1.0,2.1,2017,8,28,19,1.88,3.122,6.36,0
5755,13.8,0.208,75,1.0,2.1,2017,8,28,20,1.92,2.98,1.88,0
5756,13.8,0.208,75,1.0,2.1,2017,8,28,21,2.04,2.985,1.92,0
5757,13.8,0.208,75,1.0,2.1,2017,8,28,22,0.0,2.96,2.04,1
5758,13.8,0.208,75,1.0,2.1,2017,8,28,23,3.92,3.037,0.0,2
5759,13.8,0.208,75,1.0,2.1,2017,8,29,0,2.28,2.823,3.92,0
5760,13.8,0.208,75,1.0,2.1,2017,8,29,1,2.04,2.864,2.28,0
5761,13.8,0.208,75,1.0,2.1,2017,8,29,2,2.16,2.871,2.04,0
5762,13.8,0.208,75,1.0,2.1,2017,8,29,3,2.08,2.832,2.16,0
5763,13.8,0.208,75,1.0,2.1,2017,8,29,4,2.24,2.809,2.08,0
5764,13.8,0.208,75,1.0,2.1,2017,8,29,5,2.56,2.828,2.24,0
5765,13.8,0.208,75,1.0,2.1,2017,8,29,6,1.72,5.57,2.56,0
5766,13.8,0.208,75,1.0,2.1,2017,8,29,7,11.64,23.057,1.72,0
5767,13.8,0.208,75,1.0,2.1,2017,8,29,8,12.6,24.094,11.64,0
5768,13.8,0.208,75,1.0,2.1,2017,8,29,9,12.28,22.917,12.6,0
5769,13.8,0.208,75,1.0,2.1,2017,8,29,10,10.72,25.526,12.28,0
5770,13.8,0.208,75,1.0,2.1,2017,8,29,11,5.92,22.763,10.72,0
5771,13.8,0.208,75,1.0,2.1,2017,8,29,12,5.04,21.23,5.92,0
5772,13.8,0.208,75,1.0,2.1,2017,8,29,13,4.96,22.909,5.04,0
5773,13.8,0.208,75,1.0,2.1,2017,8,29,14,0.0,23.934,4.96,1
5774,13.8,0.208,75,1.0,2.1,2017,8,29,15,7.32,24.881,0.0,0
5775,13.8,0.208,75,1.0,2.1,2017,8,29,16,6.6,23.451,7.32,0
5776,13.8,0.208,75,1.0,2.1,2017,8,29,17,3.48,12.896,6.6,0
5777,13.8,0.208,75,1.0,2.1,2017,8,29,18,6.28,8.037,3.48,0
5778,13.8,0.208,75,1.0,2.1,2017,8,29,19,0.0,5.162,6.28,1
5779,13.8,0.208,75,1.0,2.1,2017,8,29,20,1.96,3.202,0.0,0
5780,13.8,0.208,75,1.0,2.1,2017,8,29,21,2.08,4.264,1.96,0
5781,13.8,0.208,75,1.0,2.1,2017,8,29,22,2.44,3.113,2.08,0
5782,13.8,0.208,75,1.0,2.1,2017,8,29,23,1.92,3.208,2.44,0
5783,13.8,0.208,75,1.0,2.1,2017,8,30,0,2.16,3.215,1.92,0
5784,13.8,0.208,75,1.0,2.1,2017,8,30,1,2.0,3.16,2.16,0
5785,13.8,0.208,75,1.0,2.1,2017,8,30,2,1.96,3.427,2.0,0
5786,13.8,0.208,75,1.0,2.1,2017,8,30,3,2.6,3.569,1.96,0
5787,13.8,0.208,75,1.0,2.1,2017,8,30,4,1.92,3.16,2.6,0
5788,13.8,0.208,75,1.0,2.1,2017,8,30,5,1.96,3.115,1.92,0
5789,13.8,0.208,75,1.0,2.1,2017,8,30,6,3.4,5.628,1.96,0
5790,13.8,0.208,75,1.0,2.1,2017,8,30,7,11.52,21.507,3.4,0
5791,13.8,0.208,75,1.0,2.1,2017,8,30,8,16.16,25.694,11.52,0
5792,13.8,0.208,75,1.0,2.1,2017,8,30,9,16.64,25.119,16.16,0
5793,13.8,0.208,75,1.0,2.1,2017,8,30,10,15.64,23.847,16.64,0
5794,13.8,0.208,75,1.0,2.1,2017,8,30,11,14.48,23.907,15.64,0
5795,13.8,0.208,75,1.0,2.1,2017,8,30,12,15.04,22.595,14.48,0
5796,13.8,0.208,75,1.0,2.1,2017,8,30,13,13.72,22.167,15.04,0
5797,13.8,0.208,75,1.0,2.1,2017,8,30,14,9.28,29.08,13.72,0
5798,13.8,0.208,75,1.0,2.1,2017,8,30,15,11.16,28.674,9.28,0
5799,13.8,0.208,75,1.0,2.1,2017,8,30,16,0.0,22.369,11.16,1
5800,13.8,0.208,75,1.0,2.1,2017,8,30,17,6.56,5.369,0.0,0
5801,13.8,0.208,75,1.0,2.1,2017,8,30,18,3.28,4.115,6.56,0
5802,13.8,0.208,75,1.0,2.1,2017,8,30,19,8.16,4.788,3.28,0
5803,13.8,0.208,75,1.0,2.1,2017,8,30,20,4.56,3.626,8.16,0
5804,13.8,0.208,75,1.0,2.1,2017,8,30,21,4.44,3.576,4.56,0
5805,13.8,0.208,75,1.0,2.1,2017,8,30,22,2.52,3.614,4.44,0
5806,13.8,0.208,75,1.0,2.1,2017,8,30,23,4.96,3.757,2.52,2
5807,13.8,0.208,75,1.0,2.1,2017,8,31,0,2.4,3.517,4.96,0
5808,13.8,0.208,75,1.0,2.1,2017,8,31,1,0.0,3.511,2.4,1
5809,13.8,0.208,75,1.0,2.1,2017,8,31,2,2.68,3.494,0.0,0
5810,13.8,0.208,75,1.0,2.1,2017,8,31,3,0.0,3.797,2.68,1
5811,13.8,0.208,75,1.0,2.1,2017,8,31,4,2.04,4.415,0.0,0
5812,13.8,0.208,75,1.0,2.1,2017,8,31,5,4.64,3.512,2.04,2
5813,13.8,0.208,75,1.0,2.1,2017,8,31,6,1.92,4.649,4.64,0
5814,13.8,0.208,75,1.0,2.1,2017,8,31,7,7.68,20.655,1.92,0
5815,13.8,0.208,75,1.0,2.1,2017,8,31,8,0.0,23.209,7.68,1
5816,13.8,0.208,75,1.0,2.1,2017,8,31,9,17.16,22.427,0.0,0
5817,13.8,0.208,75,1.0,2.1,2017,8,31,10,15.4,20.797,17.16,0
5818,13.8,0.208,75,1.0,2.1,2017,8,31,11,16.04,24.776,15.4,0
5819,13.8,0.208,75,1.0,2.1,2017,8,31,12,16.76,21.951,16.04,0
5820,13.8,0.208,75,1.0,2.1,2017,8,31,13,16.52,23.339,16.76,0
5821,13.8,0.208,75,1.0,2.1,2017,8,31,14,17.36,21.295,16.52,0
5822,13.8,0.208,75,1.0,2.1,2017,8,31,15,14.6,21.97,17.36,0
5823,13.8,0.208,75,1.0,2.1,2017,8,31,16,14.16,21.799,14.6,0
5824,13.8,0.208,75,1.0,2.1,2017,8,31,17,4.8,3.001,14.16,0
5825,13.8,0.208,75,1.0,2.1,2017,8,31,18,5.24,2.55,4.8,0
5826,13.8,0.208,75,1.0,2.1,2017,8,31,19,1.68,2.31,5.24,0
5827,13.8,0.208,75,1.0,2.1,2017,8,31,20,2.52,3.091,1.68,0
5828,13.8,0.208,75,1.0,2.1,2017,8,31,21,2.04,3.023,2.52,0
5829,13.8,0.208,75,1.0,2.1,2017,8,31,22,2.44,3.384,2.04,0
5830,13.8,0.208,75,1.0,2.1,2017,8,31,23,2.04,3.059,2.44,0
5831,13.8,0.208,75,1.0,2.1,2017,9,1,0,2.08,3.496,2.04,0
5832,13.8,0.208,75,1.0,2.1,2017,9,1,1,2.24,3.06,2.08,0
5833,13.8,0.208,75,1.0,2.1,2017,9,1,2,2.16,2.942,2.24,0
5834,13.8,0.208,75,1.0,2.1,2017,9,1,3,2.72,2.897,2.16,0
5835,13.8,0.208,75,1.0,2.1,2017,9,1,4,2.12,2.809,2.72,0
5836,13.8,0.208,75,1.0,2.1,2017,9,1,5,2.04,2.953,2.12,0
5837,13.8,0.208,75,1.0,2.1,2017,9,1,6,2.04,5.522,2.04,0
5838,13.8,0.208,75,1.0,2.1,2017,9,1,7,14.0,19.579,2.04,0
5839,13.8,0.208,75,1.0,2.1,2017,9,1,8,15.36,21.05,14.0,0
5840,13.8,0.208,75,1.0,2.1,2017,9,1,9,15.32,25.127,15.36,0
5841,13.8,0.208,75,1.0,2.1,2017,9,1,10,0.0,22.373,15.32,1
5842,13.8,0.208,75,1.0,2.1,2017,9,1,11,15.04,25.849,0.0,0
5843,13.8,0.208,75,1.0,2.1,2017,9,1,12,16.24,22.876,15.04,0
5844,13.8,0.208,75,1.0,2.1,2017,9,1,13,15.08,25.86,16.24,0
5845,13.8,0.208,75,1.0,2.1,2017,9,1,14,9.92,26.735,15.08,0
5846,13.8,0.208,75,1.0,2.1,2017,9,1,15,9.32,23.101,9.92,0
5847,13.8,0.208,75,1.0,2.1,2017,9,1,16,10.24,22.42,9.32,0
5848,13.8,0.208,75,1.0,2.1,2017,9,1,17,4.04,3.75,10.24,0
5849,13.8,0.208,75,1.0,2.1,2017,9,1,18,1.64,2.67,4.04,0
5850,13.8,0.208,75,1.0,2.1,2017,9,1,19,3.44,2.602,1.64,0
5851,13.8,0.208,75,1.0,2.1,2017,9,1,20,2.68,4.083,3.44,0
5852,13.8,0.208,75,1.0,2.1,2017,9,1,21,2.44,4.256,2.68,0
5853,13.8,0.208,75,1.0,2.1,2017,9,1,22,3.48,4.154,2.44,0
5854,13.8,0.208,75,1.0,2.1,2017,9,1,23,2.12,3.414,3.48,0
5855,13.8,0.208,75,1.0,2.1,2017,9,2,0,4.24,3.533,2.12,0
5856,13.8,0.208,75,1.0,2.1,2017,9,2,1,3.04,3.468,4.24,0
5857,13.8,0.208,75,1.0,2.1,2017,9,2,2,2.68,3.406,3.04,0
5858,13.8,0.208,75,1.0,2.1,2017,9,2,3,2.16,3.364,2.68,0
5859,13.8,0.208,75,1.0,2.1,2017,9,2,4,2.12,3.468,2.16,0
5860,13.8,0.208,75,1.0,2.1,2017,9,2,5,1.96,3.415,2.12,0
5861,13.8,0.208,75,1.0,2.1,2017,9,2,6,2.12,3.03,1.96,0
5862,13.8,0.208,75,1.0,2.1,2017,9,2,7,5.16,3.406,2.12,0
5863,13.8,0.208,75,1.0,2.1,2017,9,2,8,5.12,3.203,5.16,0
5864,13.8,0.208,75,1.0,2.1,2017,9,2,9,4.8,4.317,5.12,0
5865,13.8,0.208,75,1.0,2.1,2017,9,2,10,8.48,4.404,4.8,2
5866,13.8,0.208,75,1.0,2.1,2017,9,2,11,5.08,4.261,8.48,0
5867,13.8,0.208,75,1.0,2.1,2017,9,2,12,4.12,6.712,5.08,0
5868,13.8,0.208,75,1.0,2.1,2017,9,2,13,4.0,4.969,4.12,0
5869,13.8,0.208,75,1.0,2.1,2017,9,2,14,4.4,4.837,4.0,0
5870,13.8,0.208,75,1.0,2.1,2017,9,2,15,3.36,7.097,4.4,0
5871,13.8,0.208,75,1.0,2.1,2017,9,2,16,1.52,8.701,3.36,0
5872,13.8,0.208,75,1.0,2.1,2017,9,2,17,1.6,8.26,1.52,0
5873,13.8,0.208,75,1.0,2.1,2017,9,2,18,2.08,8.589,1.6,0
5874,13.8,0.208,75,1.0,2.1,2017,9,2,19,0.0,7.592,2.08,1
5875,13.8,0.208,75,1.0,2.1,2017,9,2,20,2.12,5.184,0.0,0
5876,13.8,0.208,75,1.0,2.1,2017,9,2,21,2.8,3.954,2.12,0
5877,13.8,0.208,75,1.0,2.1,2017,9,2,22,2.04,4.678,2.8,0
5878,13.8,0.208,75,1.0,2.1,2017,9,2,23,1.96,3.581,2.04,0
5879,13.8,0.208,75,1.0,2.1,2017,9,3,0,2.0,3.525,1.96,0
5880,13.8,0.208,75,1.0,2.1,2017,9,3,1,2.08,3.335,2.0,0
5881,13.8,0.208,75,1.0,2.1,2017,9,3,2,2.44,3.396,2.08,0
5882,13.8,0.208,75,1.0,2.1,2017,9,3,3,2.12,3.544,2.44,0
5883,13.8,0.208,75,1.0,2.1,2017,9,3,4,2.04,3.456,2.12,0
5884,13.8,0.208,75,1.0,2.1,2017,9,3,5,2.16,3.34,2.04,0
5885,13.8,0.208,75,1.0,2.1,2017,9,3,6,3.52,2.833,2.16,2
5886,13.8,0.208,75,1.0,2.1,2017,9,3,7,1.92,3.968,3.52,0
5887,13.8,0.208,75,1.0,2.1,2017,9,3,8,0.0,4.132,1.92,1
5888,13.8,0.208,75,1.0,2.1,2017,9,3,9,1.68,6.161,0.0,0
5889,13.8,0.208,75,1.0,2.1,2017,9,3,10,1.36,6.57,1.68,0
5890,13.8,0.208,75,1.0,2.1,2017,9,3,11,1.52,4.758,1.36,0
5891,13.8,0.208,75,1.0,2.1,2017,9,3,12,1.92,5.734,1.52,0
5892,13.8,0.208,75,1.0,2.1,2017,9,3,13,1.8,5.606,1.92,0
5893,13.8,0.208,75,1.0,2.1,2017,9,3,14,6.2,5.716,1.8,0
5894,13.8,0.208,75,1.0,2.1,2017,9,3,15,0.0,6.601,6.2,1
5895,13.8,0.208,75,1.0,2.1,2017,9,3,16,1.76,5.828,0.0,0
5896,13.8,0.208,75,1.0,2.1,2017,9,3,17,2.0,4.805,1.76,0
5897,13.8,0.208,75,1.0,2.1,2017,9,3,18,3.4,4.996,2.0,0
5898,13.8,0.208,75,1.0,2.1,2017,9,3,19,4.44,5.129,3.4,0
5899,13.8,0.208,75,1.0,2.1,2017,9,3,20,5.96,4.581,4.44,0
5900,13.8,0.208,75,1.0,2.1,2017,9,3,21,2.12,4.055,5.96,0
5901,13.8,0.208,75,1.0,2.1,2017,9,3,22,2.4,3.246,2.12,0
5902,13.8,0.208,75,1.0,2.1,2017,9,3,23,2.08,3.045,2.4,0
5903,13.8,0.208,75,1.0,2.1,2017,9,4,0,2.2,3.235,2.08,0
5904,13.8,0.208,75,1.0,2.1,2017,9,4,1,2.48,2.744,2.2,0
5905,13.8,0.208,75,1.0,2.1,2017,9,4,2,2.12,2.915,2.48,0
5906,13.8,0.208,75,1.0,2.1,2017,9,4,3,2.12,2.751,2.12,0
5907,13.8,0.208,75,1.0,2.1,2017,9,4,4,4.24,2.926,2.12,2
5908,13.8,0.208,75,1.0,2.1,2017,9,4,5,2.2,2.844,4.24,0
5909,13.8,0.208,75,1.0,2.1,2017,9,4,6,2.44,2.518,2.2,0
5910,13.8,0.208,75,1.0,2.1,2017,9,4,7,1.64,2.257,2.44,0
5911,13.8,0.208,75,1.0,2.1,2017,9,4,8,1.88,3.825,1.64,0
5912,13.8,0.208,75,1.0,2.1,2017,9,4,9,3.36,3.393,1.88,0
5913,13.8,0.208,75,1.0,2.1,2017,9,4,10,3.04,3.947,3.36,0
5914,13.8,0.208,75,1.0,2.1,2017,9,4,11,7.44,3.791,3.04,0
5915,13.8,0.208,75,1.0,2.1,2017,9,4,12,2.08,3.234,7.44,0
5916,13.8,0.208,75,1.0,2.1,2017,9,4,13,1.6,3.0,2.08,0
5917,13.8,0.208,75,1.0,2.1,2017,9,4,14,1.6,3.957,1.6,0
5918,13.8,0.208,75,1.0,2.1,2017,9,4,15,2.04,3.131,1.6,0
5919,13.8,0.208,75,1.0,2.1,2017,9,4,16,2.56,3.233,2.04,0
5920,13.8,0.208,75,1.0,2.1,2017,9,4,17,1.64,2.895,2.56,0
5921,13.8,0.208,75,1.0,2.1,2017,9,4,18,1.84,2.529,1.64,0
5922,13.8,0.208,75,1.0,2.1,2017,9,4,19,1.68,2.532,1.84,0
5923,13.8,0.208,75,1.0,2.1,2017,9,4,20,2.32,3.127,1.68,0
5924,13.8,0.208,75,1.0,2.1,2017,9,4,21,2.56,4.092,2.32,0
5925,13.8,0.208,75,1.0,2.1,2017,9,4,22,2.56,3.217,2.56,0
5926,13.8,0.208,75,1.0,2.1,2017,9,4,23,2.28,2.959,2.56,0
5927,13.8,0.208,75,1.0,2.1,2017,9,5,0,2.28,3.014,2.28,0
5928,13.8,0.208,75,1.0,2.1,2017,9,5,1,0.0,3.008,2.28,1
5929,13.8,0.208,75,1.0,2.1,2017,9,5,2,2.2,3.035,0.0,0
5930,13.8,0.208,75,1.0,2.1,2017,9,5,3,2.04,2.99,2.2,0
5931,13.8,0.208,75,1.0,2.1,2017,9,5,4,2.12,3.149,2.04,0
5932,13.8,0.208,75,1.0,2.1,2017,9,5,5,2.12,3.047,2.12,0
5933,13.8,0.208,75,1.0,2.1,2017,9,5,6,2.48,5.934,2.12,0
5934,13.8,0.208,75,1.0,2.1,2017,9,5,7,9.56,24.074,2.48,0
5935,13.8,0.208,75,1.0,2.1,2017,9,5,8,11.12,25.888,9.56,0
5936,13.8,0.208,75,1.0,2.1,2017,9,5,9,13.32,23.81,11.12,0
5937,13.8,0.208,75,1.0,2.1,2017,9,5,10,12.84,20.831,13.32,0
5938,13.8,0.208,75,1.0,2.1,2017,9,5,11,10.44,22.209,12.84,0
5939,13.8,0.208,75,1.0,2.1,2017,9,5,12,11.04,23.89,10.44,0
5940,13.8,0.208,75,1.0,2.1,2017,9,5,13,11.36,21.089,11.04,0
5941,13.8,0.208,75,1.0,2.1,2017,9,5,14,10.52,22.458,11.36,0
5942,13.8,0.208,75,1.0,2.1,2017,9,5,15,22.64,22.769,10.52,2
5943,13.8,0.208,75,1.0,2.1,2017,9,5,16,11.8,26.407,22.64,0
5944,13.8,0.208,75,1.0,2.1,2017,9,5,17,3.08,7.942,11.8,0
5945,13.8,0.208,75,1.0,2.1,2017,9,5,18,3.56,4.719,3.08,0
5946,13.8,0.208,75,1.0,2.1,2017,9,5,19,3.48,4.522,3.56,0
5947,13.8,0.208,75,1.0,2.1,2017,9,5,20,2.36,4.927,3.48,0
5948,13.8,0.208,75,1.0,2.1,2017,9,5,21,2.08,4.332,2.36,0
5949,13.8,0.208,75,1.0,2.1,2017,9,5,22,2.04,2.826,2.08,0
5950,13.8,0.208,75,1.0,2.1,2017,9,5,23,2.44,2.873,2.04,0
5951,13.8,0.208,75,1.0,2.1,2017,9,6,0,2.04,2.976,2.44,0
5952,13.8,0.208,75,1.0,2.1,2017,9,6,1,2.2,2.879,2.04,0
5953,13.8,0.208,75,1.0,2.1,2017,9,6,2,2.12,2.782,2.2,0
5954,13.8,0.208,75,1.0,2.1,2017,9,6,3,2.68,2.797,2.12,0
5955,13.8,0.208,75,1.0,2.1,2017,9,6,4,2.08,2.817,2.68,0
5956,13.8,0.208,75,1.0,2.1,2017,9,6,5,2.04,3.015,2.08,0
5957,13.8,0.208,75,1.0,2.1,2017,9,6,6,3.2,5.871,2.04,0
5958,13.8,0.208,75,1.0,2.1,2017,9,6,7,11.96,21.98,3.2,0
5959,13.8,0.208,75,1.0,2.1,2017,9,6,8,0.0,22.41,11.96,1
5960,13.8,0.208,75,1.0,2.1,2017,9,6,9,14.52,22.884,0.0,0
5961,13.8,0.208,75,1.0,2.1,2017,9,6,10,11.6,23.063,14.52,0
5962,13.8,0.208,75,1.0,2.1,2017,9,6,11,7.68,23.258,11.6,0
5963,13.8,0.208,75,1.0,2.1,2017,9,6,12,5.96,20.431,7.68,0
5964,13.8,0.208,75,1.0,2.1,2017,9,6,13,7.4,22.416,5.96,0
5965,13.8,0.208,75,1.0,2.1,2017,9,6,14,6.04,25.383,7.4,0
5966,13.8,0.208,75,1.0,2.1,2017,9,6,15,0.0,23.085,6.04,1
5967,13.8,0.208,75,1.0,2.1,2017,9,6,16,6.2,24.395,0.0,0
5968,13.8,0.208,75,1.0,2.1,2017,9,6,17,8.76,17.913,6.2,0
5969,13.8,0.208,75,1.0,2.1,2017,9,6,18,4.72,4.495,8.76,0
5970,13.8,0.208,75,1.0,2.1,2017,9,6,19,3.44,7.241,4.72,0
5971,13.8,0.208,75,1.0,2.1,2017,9,6,20,5.76,4.732,3.44,0
5972,13.8,0.208,75,1.0,2.1,2017,9,6,21,2.0,6.4,5.76,0
5973,13.8,0.208,75,1.0,2.1,2017,9,6,22,4.96,3.38,2.0,2
5974,13.8,0.208,75,1.0,2.1,2017,9,6,23,2.2,3.173,4.96,0
5975,13.8,0.208,75,1.0,2.1,2017,9,7,0,2.16,3.279,2.2,0
5976,13.8,0.208,75,1.0,2.1,2017,9,7,1,2.2,3.173,2.16,0
5977,13.8,0.208,75,1.0,2.1,2017,9,7,2,2.48,3.039,2.2,0
5978,13.8,0.208,75,1.0,2.1,2017,9,7,3,2.12,3.867,2.48,0
5979,13.8,0.208,75,1.0,2.1,2017,9,7,4,2.04,3.1,2.12,0
5980,13.8,0.208,75,1.0,2.1,2017,9,7,5,1.96,3.278,2.04,0
5981,13.8,0.208,75,1.0,2.1,2017,9,7,6,2.4,5.698,1.96,0
5982,13.8,0.208,75,1.0,2.1,2017,9,7,7,28.48,22.249,2.4,2
5983,13.8,0.208,75,1.0,2.1,2017,9,7,8,14.8,27.345,28.48,0
5984,13.8,0.208,75,1.0,2.1,2017,9,7,9,11.76,22.87,14.8,0
5985,13.8,0.208,75,1.0,2.1,2017,9,7,10,11.72,23.746,11.76,0
5986,13.8,0.208,75,1.0,2.1,2017,9,7,11,7.64,23.866,11.72,0
5987,13.8,0.208,75,1.0,2.1,2017,9,7,12,17.68,25.969,7.64,2
5988,13.8,0.208,75,1.0,2.1,2017,9,7,13,10.16,25.116,17.68,0
5989,13.8,0.208,75,1.0,2.1,2017,9,7,14,11.24,25.944,10.16,0
5990,13.8,0.208,75,1.0,2.1,2017,9,7,15,10.92,23.444,11.24,0
5991,13.8,0.208,75,1.0,2.1,2017,9,7,16,10.76,20.16,10.92,0
5992,13.8,0.208,75,1.0,2.1,2017,9,7,17,5.84,11.543,10.76,0
5993,13.8,0.208,75,1.0,2.1,2017,9,7,18,2.84,7.45,5.84,0
5994,13.8,0.208,75,1.0,2.1,2017,9,7,19,3.16,4.667,2.84,0
5995,13.8,0.208,75,1.0,2.1,2017,9,7,20,3.76,5.023,3.16,0
5996,13.8,0.208,75,1.0,2.1,2017,9,7,21,2.76,4.937,3.76,0
5997,13.8,0.208,75,1.0,2.1,2017,9,7,22,2.12,3.611,2.76,0
5998,13.8,0.208,75,1.0,2.1,2017,9,7,23,2.16,3.198,2.12,0
